current_zone_idx,total_frames,avg_speed,std_speed,crash_count,airborne_count,backwards_count,heavy_drift_count,avg_drift_ratio,avg_wheels_ground,crash_rate,airborne_rate,backwards_rate
283.0,2,218.18216,67.51813,0,0,0,0,0.0055529447,4.0,0.0,0.0,0.0
284.0,12,273.1333,4.432874,0,0,0,0,0.0062505943,4.0,0.0,0.0,0.0
285.0,3,207.62569,55.081314,0,0,0,0,0.005171438,3.6666667,0.0,0.0,0.0
286.0,9,262.49597,30.988222,0,0,0,0,0.0048274454,4.0,0.0,0.0,0.0
287.0,4,248.76015,51.354958,0,0,0,0,0.0044243634,4.0,0.0,0.0,0.0
288.0,6,257.07526,41.525486,0,0,0,0,0.009032122,4.0,0.0,0.0,0.0
289.0,9,261.37045,30.196947,0,0,0,0,0.0048602256,3.8888888,0.0,0.0,0.0
290.0,9,264.01288,34.26765,0,0,0,0,0.0071793697,4.0,0.0,0.0,0.0
291.0,4,247.79109,43.313362,0,0,0,0,0.006665856,4.0,0.0,0.0,0.0
292.0,6,255.5063,40.632137,0,0,0,0,0.0053953286,4.0,0.0,0.0,0.0
293.0,4,224.6896,52.827724,0,0,0,0,0.006845726,4.0,0.0,0.0,0.0
294.0,11,272.83017,6.177136,0,0,0,0,0.006882614,4.0,0.0,0.0,0.0
295.0,6,242.72826,49.243744,0,0,0,0,0.004577077,4.0,0.0,0.0,0.0
296.0,11,273.45572,5.6547623,0,0,0,0,0.0060010017,4.0,0.0,0.0,0.0
297.0,3,206.36076,45.128864,0,0,0,0,0.007529045,4.0,0.0,0.0,0.0
298.0,5,273.5123,7.229253,0,0,0,0,0.0045340257,4.0,0.0,0.0,0.0
299.0,11,255.22435,37.14701,0,0,0,0,0.006155021,4.0,0.0,0.0,0.0
300.0,5,252.30847,42.91304,0,0,0,0,0.0075868084,4.0,0.0,0.0,0.0
301.0,7,260.48523,33.463287,0,0,0,0,0.0054697627,4.0,0.0,0.0,0.0
302.0,8,258.32385,33.777534,0,0,0,0,0.006218316,4.0,0.0,0.0,0.0
303.0,5,257.01373,39.446815,0,0,0,0,0.008617672,4.0,0.0,0.0,0.0
304.0,7,269.87772,8.949664,0,0,0,0,0.006271354,4.0,0.0,0.0,0.0
305.0,9,251.7484,39.92204,0,0,0,0,0.006648091,4.0,0.0,0.0,0.0
306.0,3,276.81317,5.602329,0,0,0,0,0.009454825,4.0,0.0,0.0,0.0
307.0,10,251.6305,36.66557,0,0,0,0,0.006546162,4.0,0.0,0.0,0.0
308.0,6,272.53525,11.365319,0,0,0,0,0.006741667,3.5,0.0,0.0,0.0
